timestamp,value
1717852821510000000,0.901559
1717852821520000000,0.901576
1717852821530000000,0.901591
1717852821540000000,0.901607
1717852821550000000,0.901621
1717852821560000000,0.901635
1717852821570000000,0.901648
1717852821580000000,0.901660
1717852821590000000,0.901672
1717852821600000000,0.901684
1717852821610000000,0.901695
1717852821620000000,0.901706
1717852821630000000,0.901716
1717852821640000000,0.901726
1717852821650000000,0.901737
1717852821660000000,0.901747
1717852821670000000,0.901757
1717852821680000000,0.901767
1717852821690000000,0.901777
1717852821700000000,0.901787
1717852821710000000,0.901798
1717852821720000000,0.901808
1717852821730000000,0.901820
1717852821740000000,0.901831
1717852821750000000,0.901843
1717852821760000000,0.901855
1717852821770000000,0.901868
1717852821780000000,0.901881
1717852821790000000,0.901895
1717852821800000000,0.901910
1717852821810000000,0.901926
1717852821820000000,0.901942
1717852821830000000,0.901960
1717852821840000000,0.901978
1717852821850000000,0.901997
1717852821860000000,0.902017
1717852821870000000,0.902039
1717852821880000000,0.902061
1717852821890000000,0.902085
1717852821900000000,0.902110
1717852821910000000,0.902137
1717852821920000000,0.902164
1717852821930000000,0.902194
1717852821940000000,0.902224
1717852821950000000,0.902256
1717852821960000000,0.902290
1717852821970000000,0.902325
1717852821980000000,0.902362
1717852821990000000,0.902401
1717852822000000000,0.902442
1717852822010000000,0.902484
1717852822020000000,0.902528
1717852822030000000,0.902575
1717852822040000000,0.902623
1717852822050000000,0.902673
1717852822060000000,0.902725
1717852822070000000,0.902779
1717852822080000000,0.902836
1717852822090000000,0.902894
1717852822100000000,0.902955
1717852822110000000,0.903018
1717852822120000000,0.903084
1717852822130000000,0.903151
1717852822140000000,0.903221
1717852822150000000,0.903294
1717852822160000000,0.903369
1717852822170000000,0.903446
1717852822180000000,0.903526
1717852822190000000,0.903609
1717852822200000000,0.903694
1717852822210000000,0.903781
1717852822220000000,0.903872
1717852822230000000,0.903965
1717852822240000000,0.904061
1717852822250000000,0.904159
1717852822260000000,0.904260
1717852822270000000,0.904364
1717852822280000000,0.904471
1717852822290000000,0.904581
1717852822300000000,0.904693
1717852822310000000,0.904809
1717852822320000000,0.904927
1717852822330000000,0.905048
1717852822340000000,0.905173
1717852822350000000,0.905300
1717852822360000000,0.905430
1717852822370000000,0.905563
1717852822380000000,0.905699
1717852822390000000,0.905838
1717852822400000000,0.905980
1717852822410000000,0.906126
1717852822420000000,0.906274
1717852822430000000,0.906425
1717852822440000000,0.906580
1717852822450000000,0.906737
1717852822460000000,0.906898
1717852822470000000,0.907062
1717852822480000000,0.907228
1717852822490000000,0.907398
1717852822500000000,0.907571
1717852822510000000,0.907747
1717852822520000000,0.907926
1717852822530000000,0.908109
1717852822540000000,0.908294
1717852822550000000,0.908483
1717852822560000000,0.908674
1717852822570000000,0.908869
1717852822580000000,0.909067
1717852822590000000,0.909267
1717852822600000000,0.909471
1717852822610000000,0.909678
1717852822620000000,0.909888
1717852822630000000,0.910101
1717852822640000000,0.910317
1717852822650000000,0.910536
1717852822660000000,0.910758
1717852822670000000,0.910982
1717852822680000000,0.911210
1717852822690000000,0.911441
1717852822700000000,0.911675
1717852822710000000,0.911911
1717852822720000000,0.912151
1717852822730000000,0.912393
1717852822740000000,0.912638
1717852822750000000,0.912886
1717852822760000000,0.913136
1717852822770000000,0.913390
1717852822780000000,0.913646
1717852822790000000,0.913904
1717852822800000000,0.914166
1717852822810000000,0.914430
1717852822820000000,0.914696
1717852822830000000,0.914965
1717852822840000000,0.915237
1717852822850000000,0.915511
1717852822860000000,0.915788
1717852822870000000,0.916067
1717852822880000000,0.916348
1717852822890000000,0.916632
1717852822900000000,0.916918
1717852822910000000,0.917206
1717852822920000000,0.917496
1717852822930000000,0.917789
1717852822940000000,0.918084
1717852822950000000,0.918381
1717852822960000000,0.918680
1717852822970000000,0.918981
1717852822980000000,0.919284
1717852822990000000,0.919588
1717852823000000000,0.919895
1717852823010000000,0.920204
1717852823020000000,0.920514
1717852823030000000,0.920826
1717852823040000000,0.921140
1717852823050000000,0.921455
1717852823060000000,0.921772
1717852823070000000,0.922090
1717852823080000000,0.922410
1717852823090000000,0.922732
1717852823100000000,0.923054
1717852823110000000,0.923378
1717852823120000000,0.923704
1717852823130000000,0.924030
1717852823140000000,0.924358
1717852823150000000,0.924686
1717852823160000000,0.925016
1717852823170000000,0.925347
1717852823180000000,0.925679
1717852823190000000,0.926011
1717852823200000000,0.926345
1717852823210000000,0.926679
1717852823220000000,0.927014
1717852823230000000,0.927350
1717852823240000000,0.927686
1717852823250000000,0.928023
1717852823260000000,0.928360
1717852823270000000,0.928698
1717852823280000000,0.929036
1717852823290000000,0.929374
1717852823300000000,0.929713
1717852823310000000,0.930051
1717852823320000000,0.930390
1717852823330000000,0.930729
1717852823340000000,0.931068
1717852823350000000,0.931407
1717852823360000000,0.931746
1717852823370000000,0.932085
1717852823380000000,0.932423
1717852823390000000,0.932762
1717852823400000000,0.933100
1717852823410000000,0.933437
1717852823420000000,0.933774
1717852823430000000,0.934111
1717852823440000000,0.934447
1717852823450000000,0.934782
1717852823460000000,0.935117
1717852823470000000,0.935451
1717852823480000000,0.935784
1717852823490000000,0.936116
1717852823500000000,0.936448
1717852823510000000,0.936778
1717852823520000000,0.937108
1717852823530000000,0.937436
1717852823540000000,0.937763
1717852823550000000,0.938090
1717852823560000000,0.938414
1717852823570000000,0.938738
1717852823580000000,0.939060
1717852823590000000,0.939381
1717852823600000000,0.939701
1717852823610000000,0.940018
1717852823620000000,0.940335
1717852823630000000,0.940650
1717852823640000000,0.940963
1717852823650000000,0.941274
1717852823660000000,0.941584
1717852823670000000,0.941892
1717852823680000000,0.942198
1717852823690000000,0.942502
1717852823700000000,0.942804
1717852823710000000,0.943105
1717852823720000000,0.943403
1717852823730000000,0.943699
1717852823740000000,0.943993
1717852823750000000,0.944285
1717852823760000000,0.944575
1717852823770000000,0.944862
1717852823780000000,0.945148
1717852823790000000,0.945431
1717852823800000000,0.945711
1717852823810000000,0.945989
1717852823820000000,0.946265
1717852823830000000,0.946538
1717852823840000000,0.946809
1717852823850000000,0.947077
1717852823860000000,0.947343
1717852823870000000,0.947606
1717852823880000000,0.947867
1717852823890000000,0.948125
1717852823900000000,0.948380
1717852823910000000,0.948632
1717852823920000000,0.948882
1717852823930000000,0.949129
1717852823940000000,0.949373
1717852823950000000,0.949614
1717852823960000000,0.949852
1717852823970000000,0.950088
1717852823980000000,0.950321
1717852823990000000,0.950550
1717852824000000000,0.950777
1717852824010000000,0.951001
1717852824020000000,0.951222
1717852824030000000,0.951440
1717852824040000000,0.951655
1717852824050000000,0.951867
1717852824060000000,0.952076
1717852824070000000,0.952282
1717852824080000000,0.952485
1717852824090000000,0.952684
1717852824100000000,0.952881
1717852824110000000,0.953075
1717852824120000000,0.953265
1717852824130000000,0.953453
1717852824140000000,0.953637
1717852824150000000,0.953818
1717852824160000000,0.953996
1717852824170000000,0.954171
1717852824180000000,0.954343
1717852824190000000,0.954512
1717852824200000000,0.954678
1717852824210000000,0.954841
1717852824220000000,0.955000
1717852824230000000,0.955157
1717852824240000000,0.955310
1717852824250000000,0.955460
1717852824260000000,0.955608
1717852824270000000,0.955752
1717852824280000000,0.955893
1717852824290000000,0.956031
1717852824300000000,0.956166
1717852824310000000,0.956298
1717852824320000000,0.956428
1717852824330000000,0.956554
1717852824340000000,0.956677
1717852824350000000,0.956797
1717852824360000000,0.956915
1717852824370000000,0.957029
1717852824380000000,0.957141
1717852824390000000,0.957249
1717852824400000000,0.957355
1717852824410000000,0.957458
1717852824420000000,0.957559
1717852824430000000,0.957656
1717852824440000000,0.957751
1717852824450000000,0.957843
1717852824460000000,0.957933
1717852824470000000,0.958019
1717852824480000000,0.958104
1717852824490000000,0.958185
1717852824500000000,0.958264
1717852824510000000,0.958341
1717852824520000000,0.958415
1717852824530000000,0.958487
1717852824540000000,0.958556
1717852824550000000,0.958623
1717852824560000000,0.958688
1717852824570000000,0.958750
1717852824580000000,0.958810
1717852824590000000,0.958868
1717852824600000000,0.958924
1717852824610000000,0.958977
1717852824620000000,0.959029
1717852824630000000,0.959078
1717852824640000000,0.959126
1717852824650000000,0.959171
1717852824660000000,0.959215
1717852824670000000,0.959256
1717852824680000000,0.959296
1717852824690000000,0.959335
1717852824700000000,0.959371
1717852824710000000,0.959406
1717852824720000000,0.959439
1717852824730000000,0.959471
1717852824740000000,0.959501
1717852824750000000,0.959530
1717852824760000000,0.959557
1717852824770000000,0.959583
1717852824780000000,0.959607
1717852824790000000,0.959631
1717852824800000000,0.959653
1717852824810000000,0.959674
1717852824820000000,0.959694
1717852824830000000,0.959713
1717852824840000000,0.959731
1717852824850000000,0.959748
1717852824860000000,0.959764
1717852824870000000,0.959779
1717852824880000000,0.959794
1717852824890000000,0.959808
1717852824900000000,0.959821
1717852824910000000,0.959834
1717852824920000000,0.959846
1717852824930000000,0.959857
1717852824940000000,0.959869
1717852824950000000,0.959880
1717852824960000000,0.959890
1717852824970000000,0.959901
1717852824980000000,0.959911
1717852824990000000,0.959921
1717852825000000000,0.959931
1717852825010000000,0.959941
1717852825020000000,0.959951
1717852825030000000,0.959961
1717852825040000000,0.959972
1717852825050000000,0.959983
1717852825060000000,0.959993
1717852825070000000,0.960005
1717852825080000000,0.960016
1717852825090000000,0.960029
1717852825100000000,0.960041
1717852825110000000,0.960054
1717852825120000000,0.960068
1717852825130000000,0.960083
1717852825140000000,0.960098
1717852825150000000,0.960114
1717852825160000000,0.960131
1717852825170000000,0.960149
1717852825180000000,0.960168
1717852825190000000,0.960188
1717852825200000000,0.960209
1717852825210000000,0.960231
1717852825220000000,0.960255
1717852825230000000,0.960279
1717852825240000000,0.960305
1717852825250000000,0.960333
1717852825260000000,0.960361
1717852825270000000,0.960391
1717852825280000000,0.960423
1717852825290000000,0.960456
1717852825300000000,0.960491
1717852825310000000,0.960528
1717852825320000000,0.960566
1717852825330000000,0.960606
1717852825340000000,0.960648
1717852825350000000,0.960691
1717852825360000000,0.960737
1717852825370000000,0.960784
1717852825380000000,0.960834
1717852825390000000,0.960885
1717852825400000000,0.960939
1717852825410000000,0.960994
1717852825420000000,0.961052
1717852825430000000,0.961112
1717852825440000000,0.961175
1717852825450000000,0.961239
1717852825460000000,0.961306
1717852825470000000,0.961375
1717852825480000000,0.961447
1717852825490000000,0.961521
1717852825500000000,0.961598
1717852825510000000,0.961677
1717852825520000000,0.961758
1717852825530000000,0.961843
1717852825540000000,0.961930
1717852825550000000,0.962019
1717852825560000000,0.962111
1717852825570000000,0.962206
1717852825580000000,0.962304
1717852825590000000,0.962404
1717852825600000000,0.962507
1717852825610000000,0.962613
1717852825620000000,0.962722
1717852825630000000,0.962833
1717852825640000000,0.962948
1717852825650000000,0.963065
1717852825660000000,0.963185
1717852825670000000,0.963308
1717852825680000000,0.963435
1717852825690000000,0.963564
1717852825700000000,0.963696
1717852825710000000,0.963831
1717852825720000000,0.963969
1717852825730000000,0.964110
1717852825740000000,0.964255
1717852825750000000,0.964402
1717852825760000000,0.964552
1717852825770000000,0.964706
1717852825780000000,0.964862
1717852825790000000,0.965022
1717852825800000000,0.965184
1717852825810000000,0.965350
1717852825820000000,0.965519
1717852825830000000,0.965691
1717852825840000000,0.965866
1717852825850000000,0.966044
1717852825860000000,0.966225
1717852825870000000,0.966410
1717852825880000000,0.966597
1717852825890000000,0.966788
1717852825900000000,0.966981
1717852825910000000,0.967178
1717852825920000000,0.967378
1717852825930000000,0.967580
1717852825940000000,0.967786
1717852825950000000,0.967995
1717852825960000000,0.968207
1717852825970000000,0.968422
1717852825980000000,0.968640
1717852825990000000,0.968861
1717852826000000000,0.969085
1717852826010000000,0.969312
1717852826020000000,0.969541
1717852826030000000,0.969774
1717852826040000000,0.970010
1717852826050000000,0.970248
1717852826060000000,0.970489
1717852826070000000,0.970734
1717852826080000000,0.970980
1717852826090000000,0.971230
1717852826100000000,0.971482
1717852826110000000,0.971738
1717852826120000000,0.971995
1717852826130000000,0.972256
1717852826140000000,0.972519
1717852826150000000,0.972785
1717852826160000000,0.973053
1717852826170000000,0.973324
1717852826180000000,0.973597
1717852826190000000,0.973873
1717852826200000000,0.974151
1717852826210000000,0.974432
1717852826220000000,0.974715
1717852826230000000,0.975000
1717852826240000000,0.975287
1717852826250000000,0.975577
1717852826260000000,0.975869
1717852826270000000,0.976163
1717852826280000000,0.976459
1717852826290000000,0.976758
1717852826300000000,0.977058
1717852826310000000,0.977360
1717852826320000000,0.977664
1717852826330000000,0.977970
1717852826340000000,0.978278
1717852826350000000,0.978588
1717852826360000000,0.978899
1717852826370000000,0.979213
1717852826380000000,0.979527
1717852826390000000,0.979844
1717852826400000000,0.980162
1717852826410000000,0.980481
1717852826420000000,0.980802
1717852826430000000,0.981124
1717852826440000000,0.981448
1717852826450000000,0.981773
1717852826460000000,0.982099
1717852826470000000,0.982426
1717852826480000000,0.982754
1717852826490000000,0.983084
1717852826500000000,0.983414
1717852826510000000,0.983746
1717852826520000000,0.984078
1717852826530000000,0.984411
1717852826540000000,0.984745
1717852826550000000,0.985080
1717852826560000000,0.985415
1717852826570000000,0.985751
1717852826580000000,0.986088
1717852826590000000,0.986425
1717852826600000000,0.986763
1717852826610000000,0.987101
1717852826620000000,0.987439
1717852826630000000,0.987777
1717852826640000000,0.988116
1717852826650000000,0.988455
1717852826660000000,0.988794
1717852826670000000,0.989133
1717852826680000000,0.989472
1717852826690000000,0.989811
1717852826700000000,0.990150
1717852826710000000,0.990488
1717852826720000000,0.990827
1717852826730000000,0.991165
1717852826740000000,0.991502
1717852826750000000,0.991839
1717852826760000000,0.992176
1717852826770000000,0.992512
1717852826780000000,0.992848
1717852826790000000,0.993183
1717852826800000000,0.993517
1717852826810000000,0.993851
1717852826820000000,0.994183
1717852826830000000,0.994515
1717852826840000000,0.994846
1717852826850000000,0.995176
1717852826860000000,0.995504
1717852826870000000,0.995832
1717852826880000000,0.996159
1717852826890000000,0.996484
1717852826900000000,0.996808
1717852826910000000,0.997131
1717852826920000000,0.997452
1717852826930000000,0.997772
1717852826940000000,0.998090
1717852826950000000,0.998407
1717852826960000000,0.998723
1717852826970000000,0.999036
1717852826980000000,0.999348
1717852826990000000,0.999659
1717852827000000000,0.999967
1717852827010000000,1.000274
1717852827020000000,1.000579
1717852827030000000,1.000881
1717852827040000000,1.001182
1717852827050000000,1.001481
1717852827060000000,1.001778
1717852827070000000,1.002073
1717852827080000000,1.002366
1717852827090000000,1.002656
1717852827100000000,1.002944
1717852827110000000,1.003230
1717852827120000000,1.003514
1717852827130000000,1.003796
1717852827140000000,1.004074
1717852827150000000,1.004351
1717852827160000000,1.004625
1717852827170000000,1.004897
1717852827180000000,1.005166
1717852827190000000,1.005433
1717852827200000000,1.005696
1717852827210000000,1.005958
1717852827220000000,1.006217
1717852827230000000,1.006473
1717852827240000000,1.006726
1717852827250000000,1.006976
1717852827260000000,1.007224
1717852827270000000,1.007469
1717852827280000000,1.007712
1717852827290000000,1.007951
1717852827300000000,1.008187
1717852827310000000,1.008421
1717852827320000000,1.008652
1717852827330000000,1.008880
1717852827340000000,1.009105
1717852827350000000,1.009326
1717852827360000000,1.009545
1717852827370000000,1.009761
1717852827380000000,1.009974
1717852827390000000,1.010184
1717852827400000000,1.010391
1717852827410000000,1.010595
1717852827420000000,1.010796
1717852827430000000,1.010993
1717852827440000000,1.011188
1717852827450000000,1.011380
1717852827460000000,1.011568
1717852827470000000,1.011753
1717852827480000000,1.011936
1717852827490000000,1.012115
1717852827500000000,1.012291
1717852827510000000,1.012464
1717852827520000000,1.012634
1717852827530000000,1.012801
1717852827540000000,1.012964
1717852827550000000,1.013125
1717852827560000000,1.013282
1717852827570000000,1.013437
1717852827580000000,1.013588
1717852827590000000,1.013736
1717852827600000000,1.013882
1717852827610000000,1.014024
1717852827620000000,1.014163
1717852827630000000,1.014299
1717852827640000000,1.014432
1717852827650000000,1.014562
1717852827660000000,1.014690
1717852827670000000,1.014814
1717852827680000000,1.014935
1717852827690000000,1.015053
1717852827700000000,1.015169
1717852827710000000,1.015281
1717852827720000000,1.015391
1717852827730000000,1.015498
1717852827740000000,1.015602
1717852827750000000,1.015703
1717852827760000000,1.015802
1717852827770000000,1.015897
1717852827780000000,1.015990
1717852827790000000,1.016081
1717852827800000000,1.016168
1717852827810000000,1.016254
1717852827820000000,1.016336
1717852827830000000,1.016416
1717852827840000000,1.016493
1717852827850000000,1.016568
1717852827860000000,1.016641
1717852827870000000,1.016711
1717852827880000000,1.016779
1717852827890000000,1.016844
1717852827900000000,1.016907
1717852827910000000,1.016968
1717852827920000000,1.017026
1717852827930000000,1.017083
1717852827940000000,1.017137
1717852827950000000,1.017189
1717852827960000000,1.017239
1717852827970000000,1.017288
1717852827980000000,1.017334
1717852827990000000,1.017378
1717852828000000000,1.017420
1717852828010000000,1.017461
1717852828020000000,1.017500
1717852828030000000,1.017537
1717852828040000000,1.017572
1717852828050000000,1.017606
1717852828060000000,1.017638
1717852828070000000,1.017669
1717852828080000000,1.017698
1717852828090000000,1.017726
1717852828100000000,1.017752
1717852828110000000,1.017777
1717852828120000000,1.017801
1717852828130000000,1.017823
1717852828140000000,1.017845
1717852828150000000,1.017865
1717852828160000000,1.017884
1717852828170000000,1.017903
1717852828180000000,1.017920
1717852828190000000,1.017936
1717852828200000000,1.017952
1717852828210000000,1.017967
1717852828220000000,1.017981
1717852828230000000,1.017994
1717852828240000000,1.018007
1717852828250000000,1.018019
1717852828260000000,1.018031
1717852828270000000,1.018043
1717852828280000000,1.018054
1717852828290000000,1.018064
1717852828300000000,1.018075
1717852828310000000,1.018085
1717852828320000000,1.018095
1717852828330000000,1.018105
1717852828340000000,1.018115
1717852828350000000,1.018126
1717852828360000000,1.018136
1717852828370000000,1.018146
1717852828380000000,1.018157
1717852828390000000,1.018167
1717852828400000000,1.018179
1717852828410000000,1.018190
1717852828420000000,1.018202
1717852828430000000,1.018215
1717852828440000000,1.018228
1717852828450000000,1.018241
1717852828460000000,1.018256
1717852828470000000,1.018271
1717852828480000000,1.018287
1717852828490000000,1.018303
1717852828500000000,1.018321
1717852828510000000,1.018340
1717852828520000000,1.018359
1717852828530000000,1.018380
1717852828540000000,1.018402
1717852828550000000,1.018425
1717852828560000000,1.018449
1717852828570000000,1.018474
1717852828580000000,1.018501
1717852828590000000,1.018529
1717852828600000000,1.018559
1717852828610000000,1.018590
1717852828620000000,1.018623
1717852828630000000,1.018657
1717852828640000000,1.018693
1717852828650000000,1.018731
1717852828660000000,1.018770
1717852828670000000,1.018811
1717852828680000000,1.018854
1717852828690000000,1.018899
1717852828700000000,1.018946
1717852828710000000,1.018994
1717852828720000000,1.019045
1717852828730000000,1.019098
1717852828740000000,1.019153
1717852828750000000,1.019210
1717852828760000000,1.019270
1717852828770000000,1.019331
1717852828780000000,1.019395
1717852828790000000,1.019461
1717852828800000000,1.019530
1717852828810000000,1.019600
1717852828820000000,1.019674
1717852828830000000,1.019750
1717852828840000000,1.019828
1717852828850000000,1.019909
1717852828860000000,1.019992
1717852828870000000,1.020078
1717852828880000000,1.020167
1717852828890000000,1.020258
1717852828900000000,1.020352
1717852828910000000,1.020448
1717852828920000000,1.020548
1717852828930000000,1.020650
1717852828940000000,1.020755
1717852828950000000,1.020863
1717852828960000000,1.020973
1717852828970000000,1.021087
1717852828980000000,1.021203
1717852828990000000,1.021322
1717852829000000000,1.021445
1717852829010000000,1.021570
1717852829020000000,1.021698
1717852829030000000,1.021829
1717852829040000000,1.021963
1717852829050000000,1.022100
1717852829060000000,1.022241
1717852829070000000,1.022384
1717852829080000000,1.022530
1717852829090000000,1.022679
1717852829100000000,1.022832
1717852829110000000,1.022987
1717852829120000000,1.023146
1717852829130000000,1.023307
1717852829140000000,1.023472
1717852829150000000,1.023640
1717852829160000000,1.023811
1717852829170000000,1.023985
1717852829180000000,1.024162
1717852829190000000,1.024342
1717852829200000000,1.024525
1717852829210000000,1.024712
1717852829220000000,1.024901
1717852829230000000,1.025094
1717852829240000000,1.025290
1717852829250000000,1.025488
1717852829260000000,1.025690
1717852829270000000,1.025895
1717852829280000000,1.026103
1717852829290000000,1.026314
1717852829300000000,1.026528
1717852829310000000,1.026745
1717852829320000000,1.026965
1717852829330000000,1.027188
1717852829340000000,1.027413
1717852829350000000,1.027642
1717852829360000000,1.027874
1717852829370000000,1.028108
1717852829380000000,1.028346
1717852829390000000,1.028586
1717852829400000000,1.028829
1717852829410000000,1.029075
1717852829420000000,1.029324
1717852829430000000,1.029576
1717852829440000000,1.029830
1717852829450000000,1.030087
1717852829460000000,1.030346
1717852829470000000,1.030609
1717852829480000000,1.030874
1717852829490000000,1.031141
1717852829500000000,1.031411
1717852829510000000,1.031683
1717852829520000000,1.031958
1717852829530000000,1.032236
1717852829540000000,1.032515
1717852829550000000,1.032798
1717852829560000000,1.033082
1717852829570000000,1.033369
1717852829580000000,1.033658
1717852829590000000,1.033949
1717852829600000000,1.034242
1717852829610000000,1.034538
1717852829620000000,1.034836
1717852829630000000,1.035135
1717852829640000000,1.035437
1717852829650000000,1.035740
1717852829660000000,1.036046
1717852829670000000,1.036353
1717852829680000000,1.036662
1717852829690000000,1.036973
1717852829700000000,1.037286
1717852829710000000,1.037600
1717852829720000000,1.037916
1717852829730000000,1.038233
1717852829740000000,1.038552
1717852829750000000,1.038872
1717852829760000000,1.039194
1717852829770000000,1.039517
1717852829780000000,1.039842
1717852829790000000,1.040168
1717852829800000000,1.040494
1717852829810000000,1.040822
1717852829820000000,1.041152
1717852829830000000,1.041482
1717852829840000000,1.041813
1717852829850000000,1.042145
1717852829860000000,1.042478
1717852829870000000,1.042812
1717852829880000000,1.043146
1717852829890000000,1.043481
1717852829900000000,1.043817
1717852829910000000,1.044153
1717852829920000000,1.044490
1717852829930000000,1.044828
1717852829940000000,1.045165
1717852829950000000,1.045504
1717852829960000000,1.045842
1717852829970000000,1.046181
1717852829980000000,1.046520
1717852829990000000,1.046859
