timestamp_ns,value_g
1724058022370000000,-0.027
1724058022380000000,-0.029
1724058022390000000,0.037
1724058022400000000,0.056
1724058022410000000,0.050
1724058022420000000,0.083
1724058022430000000,-0.045
1724058022440000000,-0.078
1724058022450000000,0.038
1724058022460000000,0.161
1724058022470000000,0.015
1724058022480000000,-0.051
1724058022490000000,-0.059
1724058022500000000,0.025
1724058022510000000,0.073
1724058022520000000,0.095
1724058022530000000,-0.048
1724058022540000000,0.105
1724058022550000000,-0.059
1724058022560000000,0.044
1724058022570000000,0.009
1724058022580000000,0.038
1724058022590000000,0.120
1724058022600000000,-0.031
1724058022610000000,0.020
1724058022620000000,-0.019
1724058022630000000,-0.126
1724058022640000000,0.018
1724058022650000000,-0.054
1724058022660000000,0.077
1724058022670000000,0.144
1724058022680000000,-0.027
1724058022690000000,0.028
1724058022700000000,-0.002
1724058022710000000,-0.000
1724058022720000000,-0.120
1724058022730000000,-0.102
1724058022740000000,-0.003
1724058022750000000,-0.173
1724058022760000000,0.059
1724058022770000000,-0.028
1724058022780000000,0.005
1724058022790000000,-0.085
1724058022800000000,0.142
1724058022810000000,0.030
1724058022820000000,0.034
1724058022830000000,0.025
1724058022840000000,0.023
1724058022850000000,-0.046
1724058022860000000,-0.125
1724058022870000000,0.052
1724058022880000000,-0.024
1724058022890000000,0.123
1724058022900000000,-0.107
1724058022910000000,-0.043
1724058022920000000,0.065
1724058022930000000,-0.001
1724058022940000000,-0.018
1724058022950000000,0.161
1724058022960000000,0.009
1724058022970000000,-0.059
1724058022980000000,0.049
1724058022990000000,-0.018
1724058023000000000,-0.175
1724058023010000000,-0.020
1724058023020000000,-0.015
1724058023030000000,-0.159
1724058023040000000,-0.107
1724058023050000000,0.135
1724058023060000000,0.093
1724058023070000000,0.068
1724058023080000000,0.066
1724058023090000000,0.065
1724058023100000000,-0.081
1724058023110000000,-0.006
1724058023120000000,-0.002
1724058023130000000,-0.086
1724058023140000000,-0.119
1724058023150000000,0.030
1724058023160000000,-0.051
1724058023170000000,0.046
1724058023180000000,0.018
1724058023190000000,0.078
1724058023200000000,-0.022
1724058023210000000,-0.046
1724058023220000000,0.046
1724058023230000000,0.009
1724058023240000000,-0.035
1724058023250000000,-0.124
1724058023260000000,0.054
1724058023270000000,-0.048
1724058023280000000,-0.035
1724058023290000000,-0.027
1724058023300000000,0.020
1724058023310000000,0.027
1724058023320000000,-0.176
1724058023330000000,-0.119
1724058023340000000,-0.031
1724058023350000000,0.042
1724058023360000000,0.045
1724058023370000000,-0.143
1724058023380000000,0.065
1724058023390000000,-0.007
1724058023400000000,0.095
1724058023410000000,-0.060
1724058023420000000,-0.045
1724058023430000000,-0.011
1724058023440000000,0.090
1724058023450000000,0.018
1724058023460000000,0.082
1724058023470000000,-0.031
1724058023480000000,-0.050
1724058023490000000,-0.014
1724058023500000000,-0.126
1724058023510000000,-0.035
1724058023520000000,-0.074
1724058023530000000,-0.023
1724058023540000000,0.105
1724058023550000000,-0.040
1724058023560000000,-0.117
1724058023570000000,-0.042
1724058023580000000,-0.070
1724058023590000000,-0.001
1724058023600000000,0.027
1724058023610000000,0.067
1724058023620000000,-0.104
1724058023630000000,-0.020
1724058023640000000,-0.039
1724058023650000000,0.023
1724058023660000000,0.096
1724058023670000000,-0.007
1724058023680000000,-0.042
1724058023690000000,-0.124
1724058023700000000,0.123
1724058023710000000,0.108
1724058023720000000,0.088
1724058023730000000,0.119
1724058023740000000,-0.032
1724058023750000000,-0.082
1724058023760000000,0.073
1724058023770000000,0.114
1724058023780000000,-0.019
1724058023790000000,0.000
1724058023800000000,0.058
1724058023810000000,-0.013
1724058023820000000,-0.125
1724058023830000000,0.101
1724058023840000000,0.018
1724058023850000000,-0.140
1724058023860000000,0.126
1724058023870000000,-0.043
1724058023880000000,-0.086
1724058023890000000,-0.041
1724058023900000000,0.122
1724058023910000000,0.034
1724058023920000000,0.012
1724058023930000000,0.118
1724058023940000000,0.089
1724058023950000000,0.065
1724058023960000000,-0.156
1724058023970000000,-0.135
1724058023980000000,0.057
1724058023990000000,0.112
1724058024000000000,0.004
1724058024010000000,0.026
1724058024020000000,0.068
1724058024030000000,-0.066
1724058024040000000,0.105
1724058024050000000,0.064
1724058024060000000,0.018
1724058024070000000,-0.076
1724058024080000000,0.034
1724058024090000000,-0.016
1724058024100000000,0.019
1724058024110000000,-0.044
1724058024120000000,0.073
1724058024130000000,-0.050
1724058024140000000,-0.020
1724058024150000000,-0.115
1724058024160000000,-0.051
1724058024170000000,0.003
1724058024180000000,-0.091
1724058024190000000,-0.020
1724058024200000000,-0.027
1724058024210000000,0.032
1724058024220000000,-0.189
1724058024230000000,0.045
1724058024240000000,-0.141
1724058024250000000,0.088
1724058024260000000,0.028
1724058024270000000,0.050
1724058024280000000,-0.094
1724058024290000000,0.075
1724058024300000000,-0.178
1724058024310000000,0.004
1724058024320000000,-0.131
1724058024330000000,0.101
1724058024340000000,0.060
1724058024350000000,0.023
1724058024360000000,-0.011
1724058024370000000,-0.039
1724058024380000000,-0.006
1724058024390000000,0.009
1724058024400000000,-0.015
1724058024410000000,0.125
1724058024420000000,-0.105
1724058024430000000,0.135
1724058024440000000,0.018
1724058024450000000,-0.019
1724058024460000000,-0.148
1724058024470000000,-0.084
1724058024480000000,0.054
1724058024490000000,0.018
1724058024500000000,0.107
1724058024510000000,-0.031
1724058024520000000,-0.156
1724058024530000000,-0.008
1724058024540000000,0.066
1724058024550000000,0.051
1724058024560000000,-0.048
1724058024570000000,0.096
1724058024580000000,0.003
1724058024590000000,0.031
1724058024600000000,0.075
1724058024610000000,0.052
1724058024620000000,0.010
1724058024630000000,-0.059
1724058024640000000,0.023
1724058024650000000,-0.125
1724058024660000000,-0.195
1724058024670000000,0.079
1724058024680000000,-0.007
1724058024690000000,0.003
1724058024700000000,0.022
1724058024710000000,0.043
1724058024720000000,0.007
1724058024730000000,0.104
1724058024740000000,-0.050
1724058024750000000,-0.196
1724058024760000000,-0.068
1724058024770000000,-0.087
1724058024780000000,-0.097
1724058024790000000,-0.036
1724058024800000000,-0.002
1724058024810000000,-0.079
1724058024820000000,0.039
1724058024830000000,-0.095
1724058024840000000,-0.004
1724058024850000000,-0.162
1724058024860000000,-0.018
1724058024870000000,0.122
1724058024880000000,0.001
1724058024890000000,0.018
1724058024900000000,0.087
1724058024910000000,-0.118
1724058024920000000,0.026
1724058024930000000,0.089
1724058024940000000,0.001
1724058024950000000,-0.005
1724058024960000000,0.014
1724058024970000000,-0.037
1724058024980000000,0.063
1724058024990000000,0.083
1724058025000000000,0.119
1724058025010000000,0.039
1724058025020000000,0.029
1724058025030000000,0.088
1724058025040000000,0.015
1724058025050000000,-0.021
1724058025060000000,0.002
1724058025070000000,-0.076
1724058025080000000,-0.042
1724058025090000000,0.095
1724058025100000000,0.021
1724058025110000000,0.145
1724058025120000000,-0.065
1724058025130000000,-0.034
1724058025140000000,0.100
1724058025150000000,-0.037
1724058025160000000,-0.133
1724058025170000000,0.002
1724058025180000000,0.023
1724058025190000000,-0.040
1724058025200000000,0.022
1724058025210000000,-0.030
1724058025220000000,-0.005
1724058025230000000,-0.002
1724058025240000000,-0.084
1724058025250000000,0.106
1724058025260000000,-0.022
1724058025270000000,-0.010
1724058025280000000,0.125
1724058025290000000,0.009
1724058025300000000,-0.022
1724058025310000000,-0.136
1724058025320000000,-0.032
1724058025330000000,-0.063
1724058025340000000,0.039
1724058025350000000,-0.144
1724058025360000000,0.100
1724058025370000000,0.083
1724058025380000000,-0.000
1724058025390000000,0.059
1724058025400000000,-0.033
1724058025410000000,-0.018
1724058025420000000,0.090
1724058025430000000,0.018
1724058025440000000,0.032
1724058025450000000,0.057
1724058025460000000,-0.014
1724058025470000000,0.035
1724058025480000000,-0.041
1724058025490000000,-0.007
1724058025500000000,0.182
1724058025510000000,0.070
1724058025520000000,0.072
1724058025530000000,-0.114
1724058025540000000,-0.095
1724058025550000000,0.184
1724058025560000000,0.142
1724058025570000000,-0.058
1724058025580000000,0.015
1724058025590000000,0.073
1724058025600000000,-0.109
1724058025610000000,0.100
1724058025620000000,-0.014
1724058025630000000,0.047
1724058025640000000,0.016
1724058025650000000,-0.024
1724058025660000000,0.133
1724058025670000000,0.053
1724058025680000000,-0.095
1724058025690000000,0.087
1724058025700000000,-0.002
1724058025710000000,-0.018
1724058025720000000,-0.042
1724058025730000000,-0.072
1724058025740000000,-0.026
1724058025750000000,0.088
1724058025760000000,0.183
1724058025770000000,0.017
1724058025780000000,-0.036
1724058025790000000,0.038
1724058025800000000,-0.129
1724058025810000000,0.068
1724058025820000000,0.035
1724058025830000000,-0.090
1724058025840000000,0.082
1724058025850000000,0.032
1724058025860000000,-0.111
1724058025870000000,0.061
1724058025880000000,-0.017
1724058025890000000,0.176
1724058025900000000,0.079
1724058025910000000,-0.076
1724058025920000000,-0.004
1724058025930000000,-0.077
1724058025940000000,0.001
1724058025950000000,0.013
1724058025960000000,0.010
1724058025970000000,0.025
1724058025980000000,-0.111
1724058025990000000,0.058
1724058026000000000,0.055
1724058026010000000,-0.025
1724058026020000000,-0.076
1724058026030000000,0.077
1724058026040000000,-0.078
1724058026050000000,-0.057
1724058026060000000,-0.063
1724058026070000000,0.121
1724058026080000000,0.053
1724058026090000000,0.126
1724058026100000000,0.068
1724058026110000000,0.091
1724058026120000000,0.129
1724058026130000000,-0.106
1724058026140000000,-0.143
1724058026150000000,-0.096
1724058026160000000,-0.162
1724058026170000000,-0.096
1724058026180000000,-0.034
1724058026190000000,0.021
1724058026200000000,0.046
1724058026210000000,-0.010
1724058026220000000,-0.072
1724058026230000000,0.061
1724058026240000000,-0.005
1724058026250000000,0.034
1724058026260000000,-0.018
1724058026270000000,-0.137
1724058026280000000,-0.064
1724058026290000000,-0.067
1724058026300000000,-0.095
1724058026310000000,-0.060
1724058026320000000,-0.075
1724058026330000000,-0.125
1724058026340000000,0.103
1724058026350000000,-0.062
1724058026360000000,0.020
1724058026370000000,-0.049
1724058026380000000,0.065
1724058026390000000,-0.047
1724058026400000000,-0.038
1724058026410000000,-0.064
1724058026420000000,-0.074
1724058026430000000,-0.057
1724058026440000000,0.173
1724058026450000000,0.085
1724058026460000000,0.028
1724058026470000000,-0.152
1724058026480000000,-0.093
1724058026490000000,-0.010
1724058026500000000,-0.002
1724058026510000000,-0.003
1724058026520000000,-0.006
1724058026530000000,0.075
1724058026540000000,-0.006
1724058026550000000,-0.095
1724058026560000000,0.007
1724058026570000000,0.050
1724058026580000000,-0.055
1724058026590000000,-0.039
1724058026600000000,-0.011
1724058026610000000,-0.027
1724058026620000000,-0.002
1724058026630000000,0.072
1724058026640000000,-0.038
1724058026650000000,-0.092
1724058026660000000,0.146
1724058026670000000,-0.016
1724058026680000000,0.020
1724058026690000000,0.035
1724058026700000000,-0.138
1724058026710000000,0.204
1724058026720000000,0.106
1724058026730000000,-0.028
1724058026740000000,0.145
1724058026750000000,-0.089
1724058026760000000,-0.141
1724058026770000000,0.060
1724058026780000000,0.133
1724058026790000000,0.089
1724058026800000000,-0.026
1724058026810000000,-0.166
1724058026820000000,0.151
1724058026830000000,-0.113
1724058026840000000,-0.006
1724058026850000000,0.058
1724058026860000000,-0.029
1724058026870000000,0.058
1724058026880000000,-0.031
1724058026890000000,0.158
1724058026900000000,-0.015
1724058026910000000,0.006
1724058026920000000,0.068
1724058026930000000,0.099
1724058026940000000,0.088
1724058026950000000,0.018
1724058026960000000,-0.003
1724058026970000000,0.143
1724058026980000000,-0.032
1724058026990000000,-0.144
1724058027000000000,-0.006
1724058027010000000,-0.181
1724058027020000000,0.014
1724058027030000000,0.015
1724058027040000000,-0.083
1724058027050000000,-0.091
1724058027060000000,-0.048
1724058027070000000,0.046
1724058027080000000,-0.077
1724058027090000000,0.054
1724058027100000000,-0.105
1724058027110000000,-0.019
1724058027120000000,0.023
1724058027130000000,0.012
1724058027140000000,-0.073
1724058027150000000,-0.086
1724058027160000000,-0.005
1724058027170000000,0.074
1724058027180000000,-0.021
1724058027190000000,0.050
1724058027200000000,-0.127
1724058027210000000,0.021
1724058027220000000,0.062
1724058027230000000,-0.065
1724058027240000000,0.069
1724058027250000000,-0.003
1724058027260000000,0.056
1724058027270000000,-0.007
1724058027280000000,-0.150
1724058027290000000,-0.073
1724058027300000000,-0.044
1724058027310000000,-0.065
1724058027320000000,-0.148
1724058027330000000,-0.072
1724058027340000000,-0.165
1724058027350000000,0.108
1724058027360000000,-0.054
1724058027370000000,0.092
1724058027380000000,0.070
1724058027390000000,-0.115
1724058027400000000,-0.083
1724058027410000000,0.012
1724058027420000000,0.017
1724058027430000000,0.024
1724058027440000000,0.064
1724058027450000000,0.045
1724058027460000000,0.035
1724058027470000000,-0.069
1724058027480000000,-0.018
1724058027490000000,-0.137
1724058027500000000,0.028
1724058027510000000,0.042
1724058027520000000,0.105
1724058027530000000,-0.023
1724058027540000000,-0.138
1724058027550000000,-0.077
1724058027560000000,-0.082
1724058027570000000,0.073
1724058027580000000,0.018
1724058027590000000,-0.061
1724058027600000000,-0.067
1724058027610000000,-0.025
1724058027620000000,0.089
1724058027630000000,0.073
1724058027640000000,0.062
1724058027650000000,-0.108
1724058027660000000,0.072
1724058027670000000,0.098
1724058027680000000,-0.060
1724058027690000000,-0.045
1724058027700000000,-0.030
1724058027710000000,-0.127
1724058027720000000,0.012
1724058027730000000,0.054
1724058027740000000,0.117
1724058027750000000,0.062
1724058027760000000,0.060
1724058027770000000,0.059
1724058027780000000,-0.050
1724058027790000000,-0.153
1724058027800000000,0.059
1724058027810000000,0.100
1724058027820000000,-0.095
1724058027830000000,-0.073
1724058027840000000,-0.148
1724058027850000000,0.143
1724058027860000000,0.008
1724058027870000000,0.036
1724058027880000000,-0.055
1724058027890000000,-0.094
1724058027900000000,-0.042
1724058027910000000,0.095
1724058027920000000,-0.140
1724058027930000000,-0.153
1724058027940000000,-0.038
1724058027950000000,0.111
1724058027960000000,-0.114
1724058027970000000,-0.055
1724058027980000000,0.036
1724058027990000000,-0.008
1724058028000000000,0.034
1724058028010000000,-0.009
1724058028020000000,-0.026
1724058028030000000,-0.033
1724058028040000000,-0.001
1724058028050000000,0.027
1724058028060000000,-0.036
1724058028070000000,0.002
1724058028080000000,0.031
1724058028090000000,-0.003
1724058028100000000,-0.006
1724058028110000000,-0.060
1724058028120000000,-0.030
1724058028130000000,-0.036
1724058028140000000,-0.028
1724058028150000000,-0.062
1724058028160000000,0.038
1724058028170000000,-0.003
1724058028180000000,-0.060
1724058028190000000,0.029
1724058028200000000,-0.042
1724058028210000000,-0.010
1724058028220000000,0.038
1724058028230000000,0.047
1724058028240000000,0.032
1724058028250000000,0.009
1724058028260000000,0.013
1724058028270000000,-0.009
1724058028280000000,0.037
1724058028290000000,0.005
1724058028300000000,0.026
1724058028310000000,-0.000
1724058028320000000,0.007
1724058028330000000,-0.053
1724058028340000000,-0.014
1724058028350000000,0.039
1724058028360000000,-0.011
1724058028370000000,-0.016
1724058028380000000,-0.010
1724058028390000000,0.038
1724058028400000000,-0.017
1724058028410000000,0.002
1724058028420000000,0.046
1724058028430000000,-0.028
1724058028440000000,-0.024
1724058028450000000,0.005
1724058028460000000,-0.003
1724058028470000000,0.021
1724058028480000000,-0.085
1724058028490000000,0.034
1724058028500000000,0.022
1724058028510000000,-0.044
1724058028520000000,0.009
1724058028530000000,0.036
1724058028540000000,-0.042
1724058028550000000,-0.055
1724058028560000000,-0.025
1724058028570000000,-0.008
1724058028580000000,-0.017
1724058028590000000,0.003
1724058028600000000,-0.030
1724058028610000000,-0.041
1724058028620000000,-0.056
1724058028630000000,0.000
1724058028640000000,0.020
1724058028650000000,0.013
1724058028660000000,0.009
1724058028670000000,0.024
1724058028680000000,-0.028
1724058028690000000,0.064
1724058028700000000,0.031
1724058028710000000,-0.016
1724058028720000000,-0.022
1724058028730000000,-0.019
1724058028740000000,-0.001
1724058028750000000,-0.036
1724058028760000000,0.075
1724058028770000000,-0.001
1724058028780000000,0.008
1724058028790000000,0.026
1724058028800000000,-0.002
1724058028810000000,-0.010
1724058028820000000,-0.020
1724058028830000000,0.002
1724058028840000000,-0.036
1724058028850000000,-0.031
1724058028860000000,-0.044
1724058028870000000,0.051
1724058028880000000,-0.015
1724058028890000000,-0.037
1724058028900000000,-0.031
1724058028910000000,0.019
1724058028920000000,-0.017
1724058028930000000,0.033
1724058028940000000,-0.006
1724058028950000000,0.014
1724058028960000000,-0.026
1724058028970000000,0.021
1724058028980000000,0.007
1724058028990000000,0.020
1724058029000000000,0.058
1724058029010000000,-0.021
1724058029020000000,0.066
1724058029030000000,-0.040
1724058029040000000,0.000
1724058029050000000,0.026
1724058029060000000,-0.007
1724058029070000000,0.007
1724058029080000000,0.062
1724058029090000000,0.007
1724058029100000000,-0.009
1724058029110000000,0.002
1724058029120000000,-0.030
1724058029130000000,0.029
1724058029140000000,-0.041
1724058029150000000,-0.012
1724058029160000000,0.035
1724058029170000000,0.042
1724058029180000000,0.033
1724058029190000000,0.020
1724058029200000000,-0.001
1724058029210000000,0.023
1724058029220000000,-0.026
1724058029230000000,-0.017
1724058029240000000,0.008
1724058029250000000,0.020
1724058029260000000,-0.037
1724058029270000000,-0.038
1724058029280000000,-0.023
1724058029290000000,0.042
1724058029300000000,-0.037
1724058029310000000,-0.010
1724058029320000000,0.069
1724058029330000000,-0.030
1724058029340000000,0.046
1724058029350000000,-0.063
1724058029360000000,-0.021
1724058029370000000,-0.044
1724058029380000000,-0.034
1724058029390000000,-0.012
1724058029400000000,-0.033
1724058029410000000,-0.004
1724058029420000000,0.045
1724058029430000000,-0.032
1724058029440000000,0.027
1724058029450000000,0.018
1724058029460000000,0.059
1724058029470000000,-0.011
1724058029480000000,-0.010
1724058029490000000,0.029
1724058029500000000,-0.018
1724058029510000000,-0.013
1724058029520000000,0.029
1724058029530000000,0.045
1724058029540000000,0.041
1724058029550000000,0.015
1724058029560000000,0.025
1724058029570000000,0.039
1724058029580000000,0.009
1724058029590000000,0.052
1724058029600000000,-0.028
1724058029610000000,-0.051
1724058029620000000,-0.028
1724058029630000000,0.044
1724058029640000000,0.050
1724058029650000000,-0.030
1724058029660000000,-0.010
1724058029670000000,0.014
1724058029680000000,0.015
1724058029690000000,-0.018
1724058029700000000,0.009
1724058029710000000,0.057
1724058029720000000,0.017
1724058029730000000,0.005
1724058029740000000,0.004
1724058029750000000,-0.004
1724058029760000000,-0.019
1724058029770000000,0.011
1724058029780000000,0.009
1724058029790000000,0.076
1724058029800000000,-0.013
1724058029810000000,-0.000
1724058029820000000,0.043
1724058029830000000,-0.017
1724058029840000000,0.053
1724058029850000000,0.027
1724058029860000000,-0.032
1724058029870000000,-0.029
1724058029880000000,0.011
1724058029890000000,-0.013
1724058029900000000,-0.064
1724058029910000000,-0.001
1724058029920000000,-0.032
1724058029930000000,-0.075
1724058029940000000,0.016
1724058029950000000,0.012
1724058029960000000,0.036
1724058029970000000,-0.004
1724058029980000000,-0.028
1724058029990000000,-0.012
